DBLd1,18131
NTSB,4944
CIDRb1,4699
CIDRa2.2,2782
CIDRb5,1864
DBLa0.5,1708
DBLa0.13,1572
CIDRg10,1478
DBLa0.10,1409
DBLa0.15,1348
CIDRa2.6,1332
DBLa0.12,1301
CIDRa3.1,1254
DBLa0.1,1167
CIDRa3.2,1055
DBLb8,946
DBLa0.11,917
DBLa0.9,909
DBLd5,868
DBLd4,821
CIDRb6,781
DBLa0.22,756
DBLz6,741
DBLa0.19,714
DBLb5,687
DBLd7,676
DBLepam4,643
CIDRb3,636
DBLepam5,636
CIDRa2.5,611
DBLg11,596
DBLa0.6,572
DBLb6,569
CIDRb7,566
DBLa0.24,556
DBLpam2,549
CIDRa3.3,545
DBLb11,542
CIDRa2.1,540
DBLpam3,539
DBLb13,527
DBLpam1,501
DBLb1,485
DBLa0.8,430
CIDRg4,425
CIDRa2.9,424
DBLa0.23,414
DBLa1.1,408
DBLa0.16,390
DBLd3,386
CIDRa2.8,383
DBLg1,382
DBLa0.17,381
CIDRpam,360
DBLe10,335
DBLe9,335
DBLe1,332
CIDRa2.11,325
DBLa0.3,324
DBLg13,323
DBLg8,318
DBLb3,307
DBLe6,302
DBLa0.4,294
DBLz1,282
DBLe3,277
DBLa2,276
DBLa0.7,276
CIDRg7,254
CIDRa2.10,250
CIDRa2.3,248
DBLz3,239
DBLz4,232
DBLg3,231
CIDRb4,230
DBLa0.18,226
DBLe5,225
DBLb4,222
DBLb12,222
CIDRg5,220
DBLa0.20,215
DBLg14,196
DBLd2,188
DBLd6,181
DBLg10,179
DBLa0.14,173
CIDRa4,171
CIDRa1.2,163
DBLg2,157
DBLd8,151
CIDRg11,147
DBLg9,147
CIDRg6,141
CIDRg8,139
CIDRa1.4,135
DBLe14,133
DBLb10,132
CIDRa2.4,126
CIDRg12,122
CIDRg9,118
CIDRg2,117
DBLb2,111
DBLa1.2,111
CIDRd1,108
DBLe12,101
CIDRa2.7,99
DBLd9,96
NTSA,96
DBLa1.5,91
DBLg5,89
DBLa1.7,87
DBLa0.2,80
DBLa0.21,79
CIDRa6,79
CIDRa5,78
DBLa1.4,76
DBLg16,72
DBLa1.6,69
CIDRa3.4,64
CIDRa1.5,64
DBLe2,58
DBLe7,55
DBLb7,53
DBLa1.8,53
CIDRg1,51
DBLz5,46
DBLg12,45
DBLg17,43
DBLz2,39
CIDRd2,38
NTSpam,31
DBLg4,30
DBLg15,28
DBLb9,28
CIDRa1.8,28
CIDRb2,26
DBLg18,23
CIDRa1.6,23
DBLe8,9
CIDRa1.1,6
CIDRa3.5,2
DBLe4,1
DBLg6,1
CIDRg3,1
